mag_x (uT),mag_y (uT),mag_z (uT)
3.310259234783281101e+01,-4.911235664253220390e-02,3.627531110611731435e+01
3.302320062249758337e+01,-3.583474717657574721e-02,3.634887322579903923e+01
3.310399188382498181e+01,2.425122866312785092e-02,3.632269791119492908e+01
3.321563164263737633e+01,9.725994940841588277e-02,3.631018448185994174e+01
3.313654641483520180e+01,1.075027616482093634e-01,3.625401574141414329e+01
3.316020399637533700e+01,8.049764409257531561e-03,3.629135246480804255e+01
3.303933668032480853e+01,3.344170342996163198e-02,3.637842737983578445e+01
3.306115069325579725e+01,-4.731804784234092121e-02,3.616289739913946022e+01
3.308720075800988525e+01,1.841765978597274256e-01,3.615467889980903493e+01
3.309918336962010699e+01,-2.334502510076829074e-01,3.622738958393638597e+01
3.305441606875643856e+01,-3.135770990227017968e-02,3.633906776634504610e+01
3.309041382726451985e+01,-1.844494404703616308e-01,3.631111102843138383e+01
3.315088782563122294e+01,1.766355240468197307e-01,3.622171954576776898e+01
3.297183415593133304e+01,1.560079412357478212e-01,3.616942574831772816e+01
3.330827930088206301e+01,4.469928862258848445e-02,3.629207511260240437e+01
3.319292328120753410e+01,-5.943195926117340877e-02,3.626471793447885972e+01
3.311112868776210405e+01,-3.736435368918077787e-02,3.625509488725068508e+01
3.306820886791862790e+01,1.383645552285620584e-01,3.654137513276447180e+01
3.298463284179818800e+01,-5.240126751461524068e-02,3.614664392739923926e+01
3.310132836149184499e+01,1.459439352941349459e-02,3.626678128573945514e+01
3.322711510088892339e+01,-4.930858158089398285e-02,3.624158324052255153e+01
3.307451085281422110e+01,-4.459925290807954107e-02,3.629657169012975970e+01
3.310432667692759878e+01,-5.541552511826134536e-02,3.617777415743834268e+01
3.320172066268214905e+01,-1.697740952551695867e-02,3.615862629928344774e+01
3.322303697132047517e+01,5.120977942153498094e-03,3.625940319728245953e+01
3.321384985019668790e+01,-1.873792023796957418e-01,3.607554091571333998e+01
3.327789367274534271e+01,4.857308797171702719e-02,3.639209642000341915e+01
3.319637770581196179e+01,4.858670149798555160e-02,3.610627011935176256e+01
3.314158627202561291e+01,-2.429279166072934038e-01,3.636391132456576969e+01
3.296240639849413867e+01,3.914854560000692249e-03,3.634720710468594262e+01
3.330803531403800832e+01,-2.035488583667942331e-02,3.647715658890570722e+01
3.309792455397323607e+01,-9.862813355368667267e-02,3.628422100387805216e+01
3.310901930596730125e+01,5.589630636305555067e-02,3.636243931679872077e+01
3.313140512046005881e+01,1.464351649679444811e-01,3.606740319837786757e+01
3.317567357446144882e+01,1.814661151399718508e-01,3.633660333855498692e+01
3.329050848811390750e+01,1.055667985060433287e-02,3.629879656369491414e+01
3.298024754022406313e+01,-1.313947288397411817e-01,3.637447969572770745e+01
3.313195251828765464e+01,1.121222776915575675e-01,3.628368288281651388e+01
3.313031557655645543e+01,-1.583266229673170600e-01,3.626049319035087848e+01
3.295172823994685984e+01,-1.965217030290861422e-01,3.627835757873684486e+01
3.307917812863444595e+01,-4.673322104035202568e-02,3.636152893819578935e+01
3.290283442530036950e+01,2.747185587211765090e-01,3.624126086903044097e+01
3.325839274397171863e+01,1.273731358750993803e-01,3.628494056584071359e+01
3.324048206804481254e+01,-1.409696537176700071e-01,3.637589788572631733e+01
3.327123384588429644e+01,7.870238674839166726e-02,3.619474655600556190e+01
3.319524130852172306e+01,3.799379335913471295e-02,3.624469280476775879e+01
3.323492900114612780e+01,-2.078239587703083202e-02,3.636982825570851219e+01
3.312667196398374614e+01,4.499070546026911338e-02,3.627594132727335818e+01
3.330126055167831112e+01,-1.028468637446275369e-02,3.620155257395386883e+01
3.328662702511733329e+01,-4.568523987411546305e-02,3.629167508673045717e+01
3.305613803543693052e+01,-3.279528607776685534e-02,3.614414472904415732e+01
3.322687340426371350e+01,9.175592075481901755e-03,3.628848459422188455e+01
3.321068049431531222e+01,3.634591505083244189e-02,3.635219940637885117e+01
3.331572266610373845e+01,1.217868497215278539e-01,3.621715776759607763e+01
3.322081566368235883e+01,8.131860789557845623e-03,3.640850314847810409e+01
3.314599443573087711e+01,-8.629788512119088151e-02,3.638088750310371466e+01
3.336555221694566598e+01,5.286602008268377617e-02,3.624465788461017013e+01
3.324150814287074240e+01,-4.295690301403639472e-02,3.625406407645780860e+01
3.314092294872242661e+01,-2.796248738150027002e-02,3.645436655830478401e+01
3.327682564367762552e+01,-1.258904536025978183e-01,3.616681505681864905e+01
